"STATE","ST_CASE","VE_TOTAL","VE_FORMS","PVH_INVL","PEDS","PERNOTMVIT","PERMVIT","PERSONS","COUNTY","CITY","DAY","MONTH","YEAR","DAY_WEEK","HOUR","MINUTE","NHS","ROAD_FNC","ROUTE","TWAY_ID","TWAY_ID2","MILEPT","LATITUDE","LONGITUD","SP_JUR","HARM_EV","MAN_COLL","RELJCT1","RELJCT2","TYP_INT","REL_ROAD","WRK_ZONE","LGT_COND","WEATHER1","WEATHER2","WEATHER","SCH_BUS","RAIL","NOT_HOUR","NOT_MIN","ARR_HOUR","ARR_MIN","HOSP_HR","HOSP_MN","CF1","CF2","CF3","FATALS","DRUNK_DR"
48,482016,1,1,0,1,1,2,2,201,0,5,10,2011,4,20,44,0,6,4,"SHELDON RD                    ","                              ",0,29.87364722,-95.12831944,0,8,0,0,1,1,1,0,2,1,0,1,0,"0000000",20,56,21,10,21,29,0,0,0,1,0
48,482017,1,1,0,1,1,1,1,351,0,5,10,2011,4,11,10,0,4,3,"SR-87                         ","                              ",241,30.88630556,-93.71106111,0,8,0,0,8,1,1,0,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
48,482018,3,3,0,0,0,3,3,375,150,5,10,2011,4,0,50,1,13,2,"US-60                         ","BUCHANAN ST                   ",1,35.22201111,-101.82906111,0,12,6,0,2,2,1,0,3,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,482019,1,1,0,1,1,1,1,29,6090,6,10,2011,5,6,30,1,12,7,"US-90                         ","                              ",24,29.402275,-98.62305278,0,8,0,0,8,1,1,0,2,1,0,1,0,"0000000",6,31,6,41,7,14,0,0,0,1,0
48,482021,2,2,0,0,0,3,3,141,2190,6,10,2011,5,2,53,1,13,2,"US-85                         ","                              ",13,31.80343056,-106.53951389,0,12,1,0,1,1,1,0,3,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,2,0
48,482022,2,2,0,0,0,2,2,201,0,6,10,2011,5,21,0,1,13,8,"BU90U                         ","                              ",333,29.86280278,-95.14006111,0,12,1,0,1,1,1,0,2,1,0,1,0,"0000000",21,1,21,6,21,40,0,0,0,1,0
48,482023,1,1,0,0,0,1,1,201,0,6,10,2011,5,22,10,0,6,4,"MAIN                          ","                              ",0,29.833625,-95.05781389,0,35,0,0,1,1,4,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,482024,1,1,0,0,0,1,1,273,3700,6,10,2011,5,20,0,0,16,5,"FRANKLIN ADAMS                ","                              ",0,27.48393056,-97.87336667,0,42,0,0,1,1,5,0,3,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,482025,1,1,0,1,1,1,1,439,2450,6,10,2011,5,20,48,1,13,3,"SR-180                        ","                              ",192,32.73693056,-97.23101944,0,8,0,0,1,1,1,0,3,1,0,1,0,"0000000",20,50,20,53,21,15,0,0,0,1,0
48,482026,1,1,0,0,0,1,1,13,0,7,10,2011,6,23,31,0,4,8,"FM 791                        ","                              ",82,28.82998889,-98.21641667,0,32,0,0,1,1,4,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,482027,2,2,0,0,0,3,3,309,7210,7,10,2011,6,2,22,1,11,1,"I-35                          ","8TH ST                        ",151,31.54640833,-97.12565278,0,1,0,1,3,1,1,0,3,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,480216,1,1,0,0,0,1,1,113,2800,13,2,2011,1,13,13,0,16,5,"TARRANT RD                    ","                              ",0,32.75708889,-97.02615556,0,30,0,0,1,1,4,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480217,1,1,0,0,0,2,2,281,0,13,2,2011,1,15,25,1,2,2,"US-281                        ","                              ",199,31.16455,-98.17614722,0,24,0,0,1,1,4,0,1,1,0,1,0,"0000000",15,29,15,59,16,30,0,0,0,2,0
48,480218,1,1,0,0,0,1,1,373,0,13,2,2011,1,5,0,1,2,2,"US-59                         ","                              ",380,30.695525,-94.95411389,0,24,0,0,1,1,4,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,480219,2,2,0,0,0,3,3,485,7490,13,2,2011,1,21,16,1,13,8,"BU277A                        ","                              ",51,33.90427222,-98.53759167,0,12,2,0,1,1,1,0,3,1,0,1,0,"0000000",21,25,21,26,21,38,0,0,0,2,1
48,480220,1,1,0,0,0,2,2,499,0,13,2,2011,1,16,10,0,4,8,"FM 1795                       ","                              ",9,32.65409444,-95.1641,0,1,0,0,1,1,1,0,1,1,0,1,0,"0000000",16,13,16,35,17,17,0,0,0,2,0
48,480221,1,1,0,1,1,1,1,347,4810,14,2,2011,2,22,24,0,14,8,"BUS 59F                       ","                              ",185,31.64843611,-94.65516944,0,8,0,0,8,1,1,0,3,1,0,1,0,"0000000",22,29,22,31,88,88,0,0,0,1,0
48,480222,2,2,0,0,0,2,2,453,330,14,2,2011,2,9,43,0,16,5,"SLAUGHTER LANE                ","                              ",0,30.17333611,-97.80081111,0,12,6,0,8,1,1,0,1,10,0,10,0,"0000000",9,44,9,52,10,6,0,0,0,1,0
48,480223,1,1,0,1,1,2,2,29,6090,15,2,2011,3,19,44,0,16,5,"FOSTER RD                     ","                              ",0,29.46990278,-98.35942222,0,8,0,0,1,1,1,0,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
48,480225,2,2,0,0,0,4,4,185,0,16,2,2011,4,8,26,0,3,3,"SR-90                         ","                              ",306,30.44104444,-96.03098056,0,12,6,0,1,1,1,0,1,10,0,10,0,"0000000",8,42,8,53,9,21,0,0,0,1,0
48,480226,3,3,0,0,0,3,3,325,0,16,2,2011,4,7,59,1,2,2,"US-90                         ","COUNTY ROAD 4712              ",91,29.35525278,-98.83881944,0,12,6,0,2,3,1,0,1,2,0,2,0,"0000000",8,7,8,10,8,39,0,0,0,1,0
48,480227,2,2,0,0,0,3,3,361,5100,16,2,2011,4,7,4,0,3,3,"SR-62N                        ","                              ",57,30.18440278,-93.85646667,0,12,6,0,1,1,1,0,4,5,0,5,0,"0000000",7,1,7,16,8,10,0,0,0,2,0
48,480228,2,2,0,0,0,3,3,203,4360,17,2,2011,5,7,15,0,14,8,"FM 1998                       ","SL 390                        ",104,32.54536389,-94.29846111,0,12,6,0,2,2,1,0,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
48,480229,2,2,0,0,0,3,3,199,0,18,2,2011,6,16,26,0,3,8,"FM 92                         ","                              ",105,30.37523889,-94.17306667,0,12,6,0,1,1,1,0,1,1,0,1,0,"0000000",16,27,16,36,17,25,0,0,0,2,0
48,480230,3,3,0,0,0,3,3,251,1370,18,2,2011,6,5,49,1,12,2,"US-67                         ","                              ",38,32.35546944,-97.44516944,0,12,2,0,1,1,1,1,2,1,0,1,0,"0000000",5,54,6,6,6,53,14,0,0,1,0
48,480231,3,3,0,0,0,4,4,291,1770,18,2,2011,6,23,37,0,3,3,"SR-146                        ","                              ",83,29.926375,-94.90131944,0,12,2,0,1,1,1,1,2,5,0,5,0,"0000000",23,38,23,47,1,50,0,0,0,1,0
48,480232,1,1,0,0,0,1,1,29,6090,19,2,2011,7,1,6,0,16,5,"RITTIMAN                      ","                              ",0,29.48306111,-98.369925,0,10,0,0,6,1,1,0,3,10,0,10,0,"764362W",88,88,88,88,88,88,0,0,0,1,1
48,480233,3,3,0,0,0,6,6,121,1840,19,2,2011,7,0,5,1,11,1,"I-35                          ","                              ",163,33.17571667,-97.09326389,0,12,7,0,1,1,1,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480234,2,2,0,1,1,2,2,201,0,20,2,2011,1,3,28,0,6,4,"VETERANS MEMORIAL DR          ","                              ",0,29.95778611,-95.47547778,0,8,0,0,1,1,1,0,3,10,0,10,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480235,1,1,0,0,0,1,1,297,0,21,2,2011,2,20,19,0,4,8,"FM534                         ","                              ",40,28.06311944,-97.95195556,0,53,0,0,1,1,4,0,3,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,480236,1,1,0,0,0,1,1,441,30,21,2,2011,2,1,53,1,12,8,"SL322                         ","                              ",54,32.39315278,-99.72004722,0,38,0,0,1,1,4,0,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,1
48,480237,1,1,0,1,1,1,1,29,6090,24,2,2011,5,17,1,1,13,8,"SL368                         ","JOSEPHINE ST                  ",178,29.44447778,-98.476275,0,8,0,0,2,2,1,0,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
48,480238,2,2,0,0,0,2,2,29,6090,25,2,2011,6,7,40,1,11,1,"I-37                          ","                              ",111,29.4224,-98.48070556,0,25,0,0,1,1,3,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480239,2,2,0,0,0,4,4,113,1730,25,2,2011,6,2,26,1,11,1,"I-45                          ","                              ",125,32.70548889,-96.75423611,0,12,2,0,1,1,1,0,3,1,0,1,0,"0000000",2,42,2,50,3,18,0,0,0,2,1
48,480240,1,1,0,0,0,1,1,199,0,25,2,2011,6,18,20,0,4,8,"FM421                         ","                              ",25,30.19773611,-94.36234444,0,42,0,0,1,1,4,0,5,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480241,2,2,0,0,0,2,2,199,0,26,2,2011,7,18,55,1,2,3,"SR-105                        ","                              ",104,30.14956111,-94.45478889,0,12,2,0,1,1,1,0,2,10,0,10,0,"0000000",19,2,19,26,20,16,0,0,0,1,0
48,480242,3,3,0,0,0,5,5,113,2010,27,2,2011,1,17,33,1,11,7,"I-20                          ","DUNCANVILLE RD                ",86,32.66463333,-96.90845,0,12,6,1,2,2,1,0,1,10,0,10,0,"0000000",17,36,17,39,18,7,0,0,0,1,0
48,480243,2,2,0,0,0,5,5,201,3280,9,1,2011,1,3,50,1,12,2,"US-290                        ","                              ",350,29.83699444,-95.48749167,0,12,6,0,1,1,1,0,3,10,0,10,0,"0000000",3,59,4,15,4,37,0,0,0,1,1
48,480244,2,2,0,0,0,3,3,401,3120,18,1,2011,3,16,50,0,14,8,"FM13                          ","                              ",100,32.15555,-94.75986389,0,12,2,0,8,1,1,0,1,1,0,1,0,"0000000",16,58,17,4,17,59,0,0,0,1,0
48,480245,1,1,0,1,1,1,1,453,330,1,2,2011,3,15,59,0,16,5,"GUADALUPE                     ","                              ",0,30.30650556,-97.73580278,0,8,0,0,1,1,1,0,1,1,0,1,0,"0000000",16,0,16,4,16,29,0,0,0,1,0
48,480246,1,1,0,0,0,1,1,143,0,20,1,2011,5,17,46,0,4,8,"FM 219                        ","                              ",77,32.00520278,-98.27678333,0,35,0,0,1,1,4,0,5,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480247,1,1,0,0,0,1,1,251,0,3,2,2011,5,19,23,0,6,4,"915A                          ","                              ",0,32.52392778,-97.45470278,0,42,0,0,1,1,4,0,2,98,0,98,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,480248,1,1,0,0,0,2,2,439,2450,4,2,2011,6,17,15,0,16,5,"VICKERY                       ","                              ",0,32.71903889,-97.38782222,0,42,0,0,1,1,4,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,480250,2,2,0,0,0,3,3,453,330,5,2,2011,7,13,40,1,12,2,"US-183                        ","                              ",111,30.22946667,-97.68313611,0,12,6,0,7,1,1,0,1,1,0,1,0,"0000000",13,40,13,44,14,16,0,0,0,1,0
48,480763,1,1,0,1,1,1,1,201,0,11,4,2011,2,6,2,0,6,4,"ELDRIDGE PKWY                 ","                              ",0,29.85704722,-95.6072,0,9,0,0,1,1,1,0,2,1,0,1,0,"0000000",6,6,6,11,6,53,0,0,0,1,0
48,480764,1,1,0,0,0,1,1,227,0,11,4,2011,2,1,15,0,3,3,"SR-350                        ","                              ",140,32.416125,-101.32089722,0,1,0,0,1,1,1,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480765,2,2,0,0,0,2,2,329,0,11,4,2011,2,6,35,1,13,3,"SR-349                        ","                              ",100,31.95820556,-102.06938333,0,12,1,0,1,1,1,0,4,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480766,1,1,0,0,0,1,1,469,0,11,4,2011,2,3,45,0,4,8,"FM1090                        ","                              ",34,28.685175,-96.73273056,0,1,0,0,1,1,4,0,2,1,0,1,0,"0000000",4,7,4,28,5,0,0,0,0,1,0
48,480767,2,2,0,0,0,2,2,491,6780,11,4,2011,2,13,45,1,13,2,"US-79                         ","FM973                         ",86,30.55355833,-97.42684444,0,12,6,0,2,3,1,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480768,1,1,0,0,0,1,1,35,0,12,4,2011,3,19,12,0,4,3,"SR-144                        ","                              ",45,32.08173889,-97.750125,0,38,0,0,1,1,4,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,480769,1,1,0,0,0,3,3,201,0,12,4,2011,3,17,0,0,14,8,"FM2920                        ","                              ",183,30.07049722,-95.45771667,0,30,0,0,1,1,4,0,1,1,0,1,0,"0000000",17,8,17,21,18,13,0,0,0,1,0
48,480770,2,2,0,0,0,2,2,209,0,12,4,2011,3,8,53,0,4,8,"RM1826                        ","                              ",56,30.13935556,-98.002575,0,12,2,0,1,1,1,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480771,1,1,0,0,0,1,1,265,0,12,4,2011,3,4,15,0,5,8,"FM 1341                       ","                              ",129,30.05885278,-99.09384722,0,42,0,0,1,1,4,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,480772,1,1,0,0,0,1,1,91,0,13,4,2011,4,5,55,0,6,4,"RIVER                         ","                              ",0,29.84264444,-98.16806944,0,24,0,0,1,1,4,0,2,10,0,10,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480773,1,1,0,0,0,1,1,113,1730,13,4,2011,4,19,27,0,16,5,"CHEYENNE                      ","                              ",0,32.74625,-96.6399,0,32,0,0,1,1,4,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,480774,2,2,0,0,0,2,2,113,1730,13,4,2011,4,23,55,1,12,2,"US-75                         ","                              ",96,32.868875,-96.77011389,0,12,1,1,18,1,1,0,3,10,0,10,0,"0000000",0,4,0,11,0,29,0,0,0,1,1
48,480775,1,1,0,1,1,1,1,113,1730,14,4,2011,5,23,15,0,16,5,"MARTIN LUTHER KING            ","                              ",0,32.759975,-96.779125,0,8,0,0,1,1,3,0,3,2,0,2,0,"0000000",23,18,23,21,23,35,0,0,0,1,0
48,480776,2,2,0,0,0,2,2,121,9997,14,4,2011,5,16,40,1,13,8,"FM 423                        ","                              ",28,33.18076111,-96.88721944,0,1,0,0,8,1,1,0,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
48,480777,1,1,0,0,0,1,1,137,0,14,4,2011,5,10,5,0,4,3,"SR-55                         ","                              ",36,29.86383333,-100.11529722,0,35,0,0,1,1,4,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480778,2,2,0,0,0,3,3,201,3280,14,4,2011,5,20,50,1,11,7,"I-610                         ","UA 90                         ",125,29.79663333,-95.27186667,0,12,6,1,2,2,1,0,3,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480779,1,1,0,1,1,1,1,309,7210,14,4,2011,5,22,10,1,13,2,"US-84                         ","                              ",235,31.55625,-97.14170278,0,8,0,0,1,1,1,0,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
48,480780,2,2,0,0,0,4,4,477,0,14,4,2011,5,8,15,1,2,3,"SR-36                         ","FM 1948                       ",17,30.29818611,-96.50491389,0,12,6,0,2,3,1,0,1,10,0,10,0,"0000000",8,17,8,37,8,58,0,0,0,1,0
48,480781,2,2,0,0,0,2,2,185,0,1,4,2011,6,16,20,0,4,8,"FM1774                        ","                              ",67,30.24473333,-95.82276944,0,12,6,0,1,1,4,0,1,1,0,1,0,"0000000",16,23,16,33,18,8,0,0,0,1,0
48,480782,1,1,0,0,0,1,1,97,7112,4,4,2011,2,11,53,1,1,1,"I-35                          ","                              ",32,33.46848333,-97.16331111,0,52,0,0,1,1,4,0,1,6,0,6,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480783,2,2,0,1,1,2,2,201,3280,5,4,2011,3,22,17,1,11,1,"I-45                          ","                              ",288,29.828275,-95.38112222,0,8,0,0,1,1,1,0,3,1,0,1,0,"0000000",88,88,88,88,88,88,20,0,0,1,0
48,480784,1,1,0,0,0,2,2,97,7112,6,4,2011,4,22,2,1,1,1,"I-35                          ","                              ",34,33.47416389,-97.16280833,0,26,0,0,1,1,3,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,2,1
48,480785,2,2,0,0,0,2,2,201,3280,8,4,2011,6,20,50,0,16,5,"WESTPARK DR                   ","N 14TH ST                     ",0,29.72337222,-95.49726111,0,12,1,0,3,3,1,0,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
48,480786,1,1,0,0,0,1,1,201,3280,9,4,2011,7,0,41,1,12,2,"US-290                        ","                              ",354,29.83252778,-95.48277778,0,26,0,0,1,1,3,0,3,10,0,10,0,"0000000",0,41,0,51,1,10,0,0,0,1,0
48,480787,1,1,0,0,0,1,1,453,330,9,4,2011,7,5,9,1,12,2,"US-183                        ","                              ",125,30.29548889,-97.66306111,0,24,0,0,1,1,4,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,480788,1,1,0,0,0,1,1,475,0,9,4,2011,7,18,15,0,3,3,"SR-115                        ","                              ",4,31.64650278,-103.137175,0,1,0,0,1,1,4,0,1,6,0,6,0,"0000000",99,99,99,99,99,99,0,0,0,1,1
48,480789,1,1,0,0,0,1,1,41,0,10,4,2011,1,0,56,0,6,4,"ELMO WEEDON                   ","                              ",0,30.69021944,-96.21053611,0,1,0,0,1,1,4,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,480790,1,1,0,0,0,1,1,89,0,10,4,2011,1,15,53,0,4,8,"FM1291                        ","EHLINGER RD                   ",62,29.87079167,-96.55939444,0,1,0,0,1,1,1,0,1,6,0,6,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
48,480791,1,1,0,1,1,1,1,97,7112,10,4,2011,1,18,11,1,1,1,"I-35                          ","                              ",86,33.54583056,-97.165875,0,8,0,0,1,1,1,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480792,3,3,0,0,0,5,5,395,0,10,4,2011,1,14,20,1,2,2,"US-190                        ","                              ",38,30.84863056,-96.56059722,0,12,8,0,1,1,1,0,1,10,0,10,0,"0000000",88,88,88,88,88,88,0,0,0,2,0
48,480793,2,2,0,0,0,3,3,201,3505,11,4,2011,2,2,15,1,12,2,"US-290                        ","                              ",225,29.89877222,-95.596075,0,12,1,0,1,1,1,0,3,1,0,1,0,"0000000",2,16,2,22,3,22,0,0,0,1,2
48,480794,1,1,0,1,1,1,1,133,0,15,4,2011,6,13,18,0,6,4,"323                           ","                              ",0,32.30599722,-98.77533056,0,8,0,0,1,1,1,0,1,5,0,5,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,480796,1,1,0,1,1,2,2,27,6810,16,4,2011,7,20,27,0,14,3,"SR-317                        ","                              ",89,31.15389167,-97.42856111,0,8,0,0,1,1,1,0,1,1,0,1,0,"0000000",20,28,20,36,20,58,0,0,0,1,0
48,481311,1,1,0,0,0,2,2,373,0,3,7,2011,1,7,30,0,14,8,"FM350                         ","                              ",28,30.69718611,-95.0025,0,42,0,0,1,1,4,0,1,1,0,1,0,"0000000",7,51,8,23,9,10,0,0,0,2,1
48,481312,1,1,0,0,0,2,2,451,0,3,7,2011,1,8,9,1,2,2,"US-87                         ","                              ",33,31.67873889,-100.74160278,0,1,0,0,1,1,3,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,2,0
48,481313,3,3,0,0,0,7,7,467,0,3,7,2011,1,14,37,0,3,3,"SR-19                         ","                              ",71,32.59606944,-95.85198056,0,12,2,0,1,1,1,0,1,1,0,1,0,"0000000",14,40,14,46,15,37,0,0,0,4,0
48,481314,2,2,0,1,1,3,3,113,1730,4,7,2011,2,15,20,0,16,5,"JUPITER RD                    ","BARNES AVE                    ",0,32.85728056,-96.68316389,0,9,0,0,3,3,1,0,1,1,0,1,0,"0000000",15,23,15,28,15,55,0,0,0,1,0
48,481315,2,2,0,0,0,2,2,113,1730,4,7,2011,2,15,59,0,16,5,"METROPOLITAN AVE              ","CROSS ST                      ",0,32.772175,-96.75288056,0,12,6,0,2,3,1,0,1,1,0,1,0,"0000000",16,3,16,6,16,26,0,0,0,1,1
48,481316,3,1,2,0,0,1,1,113,1730,4,7,2011,2,19,17,0,16,5,"KERRVILLE ST                  ","                              ",0,32.76438056,-96.65573056,0,1,0,0,1,1,1,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481317,2,2,0,0,0,2,2,141,2190,4,7,2011,2,1,40,1,12,2,"US-54                         ","                              ",139,31.89384722,-106.441125,0,12,6,0,1,1,1,0,3,1,0,1,0,"0000000",1,41,1,47,2,29,0,0,0,1,1
48,481318,1,1,0,0,0,1,1,373,4020,4,7,2011,2,7,21,0,14,3,"SR-146                        ","                              ",15,30.69381944,-94.91751944,0,38,0,0,1,1,4,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481319,1,1,0,0,0,4,4,407,1428,4,7,2011,2,20,27,0,3,3,"SR-150                        ","                              ",147,30.57250556,-95.14135556,0,1,0,0,1,1,4,0,1,1,0,1,0,"0000000",20,29,20,54,21,44,0,0,0,1,0
48,481320,1,1,0,1,1,1,1,463,7090,4,7,2011,2,0,23,0,14,8,"FM1574                        ","                              ",3,29.2294,-99.75128611,0,8,0,0,1,1,4,0,2,1,0,1,0,"0000000",1,2,1,32,2,16,0,0,0,1,1
48,481321,2,2,0,0,0,4,4,467,1140,4,7,2011,2,22,15,1,1,7,"I-20                          ","SR-19                         ",140,32.57765833,-95.85509444,0,12,1,1,3,2,1,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481322,2,2,0,0,0,4,4,185,0,5,7,2011,3,22,10,1,2,3,"SR-6                          ","FM 2                          ",114,30.27347778,-96.04216944,0,12,6,0,2,2,1,0,2,1,0,1,0,"0000000",22,12,22,28,23,47,0,0,0,2,0
48,481323,2,2,0,0,0,3,3,251,1030,6,7,2011,4,17,35,0,4,8,"FM 1902                       ","                              ",61,32.47012222,-97.41961667,0,12,2,0,1,1,1,0,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
48,481324,1,1,0,0,0,1,1,375,150,6,7,2011,4,0,40,1,11,1,"I-10                          ","                              ",219,35.19245556,-101.78016667,0,52,0,1,18,1,10,0,3,1,0,1,0,"0000000",0,44,0,50,1,10,0,0,0,1,0
48,481326,1,1,0,0,0,1,1,441,30,6,7,2011,4,15,13,0,14,8,"BI 20R                        ","                              ",10,32.44615556,-99.68265278,0,21,0,1,19,1,4,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,481327,2,2,0,0,0,3,3,27,3690,7,7,2011,5,13,31,1,2,3,"SR-195                        ","                              ",100,30.99339167,-97.763375,0,12,2,0,1,1,1,0,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,2,2
48,481328,2,2,0,0,0,6,6,113,1730,7,7,2011,5,6,36,1,12,3,"SR-183                        ","                              ",96,32.829175,-96.88865833,0,12,1,0,1,1,1,0,1,10,0,10,0,"0000000",6,38,6,45,7,0,0,0,0,1,0
48,481330,1,1,0,0,0,2,2,13,0,8,7,2011,6,19,1,1,1,1,"I-37                          ","                              ",70,28.687275,-98.27320278,0,42,0,0,1,1,4,0,1,10,0,10,0,"0000000",19,26,19,52,20,42,0,0,0,1,0
48,481331,3,1,2,1,3,1,3,141,2190,8,7,2011,6,23,30,1,2,8,"SL375                         ","                              ",171,31.88306111,-106.34952778,2,14,0,0,1,1,2,0,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,2,1
48,481332,2,2,0,0,0,2,2,381,0,8,7,2011,6,0,1,1,1,1,"I-27                          ","                              ",65,35.09596389,-101.91433056,0,12,1,0,1,1,1,0,2,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,1
48,481333,2,1,1,0,0,1,1,29,6090,9,7,2011,7,23,56,0,16,5,"BROADVIEW DR                  ","                              ",0,29.47857222,-98.5697,0,42,0,0,1,1,4,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,1
48,481334,1,1,0,0,0,7,7,265,0,9,7,2011,7,12,14,1,11,1,"I-10                          ","                              ",159,30.08758889,-99.15071111,0,52,0,0,1,1,4,0,1,1,0,1,0,"0000000",12,25,12,45,13,33,0,0,0,1,0
48,481335,1,1,0,0,0,5,5,267,0,9,7,2011,7,15,0,1,1,1,"I-10                          ","                              ",53,30.40482222,-99.65676667,0,1,0,0,1,1,3,0,1,1,0,1,0,"0000000",15,18,15,51,17,20,0,0,0,1,0
48,481336,1,1,0,1,1,1,1,453,330,9,7,2011,7,23,2,1,11,1,"I-35                          ","                              ",218,30.31931667,-97.707225,0,8,0,0,1,1,1,0,2,1,0,1,0,"0000000",23,2,23,6,23,19,0,0,0,1,0
48,481337,2,2,0,0,0,3,3,201,0,10,7,2011,1,2,13,0,6,4,"WEST RD                       ","DEER TRAIL DR                 ",0,29.91486111,-95.42376944,0,12,6,0,2,2,1,0,3,1,0,1,0,"0000000",2,13,2,14,3,2,0,0,0,1,2
48,481338,2,2,0,0,0,2,2,201,9997,10,7,2011,1,23,52,1,12,3,"SR-288                        ","                              ",113,29.59353611,-95.38673333,0,12,7,0,1,1,1,0,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481339,1,1,0,0,0,1,1,19,0,11,7,2011,2,9,23,0,4,8,"FM1283                        ","                              ",43,29.67051111,-98.956325,0,1,0,0,1,1,4,0,1,10,0,10,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
48,481340,1,1,0,0,0,2,2,485,7490,12,7,2011,3,13,12,1,12,2,"US-281                        ","                              ",15,33.86674167,-98.48541944,0,52,0,0,1,1,4,0,1,1,0,1,0,"0000000",13,15,13,18,13,31,0,0,0,1,0
48,481341,2,1,1,0,0,2,2,113,1730,13,7,2011,4,3,5,1,12,7,"US-75                         ","                              ",131,32.82192222,-96.785925,0,59,0,0,1,1,4,0,3,1,0,1,0,"0000000",3,10,3,17,3,36,0,0,0,1,1
48,481342,2,2,0,0,0,3,3,113,1730,13,7,2011,4,20,7,0,16,5,"FERGUSON RD                   ","JOAQUIN DR                    ",0,32.83658333,-96.67148333,0,12,6,0,2,2,1,0,5,1,0,1,0,"0000000",20,11,20,14,20,35,0,0,0,2,0
48,481343,2,2,0,0,0,2,2,485,2150,13,7,2011,4,17,0,0,4,2,"US-287                        ","                              ",125,34.04285,-98.90533611,0,12,6,0,1,1,1,0,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,2,0
48,481344,2,2,0,0,0,4,4,111,0,14,7,2011,5,3,15,1,2,2,"US-54                         ","                              ",111,36.22666667,-102.25146111,0,12,2,0,1,1,1,0,2,1,0,1,0,"0000000",3,24,3,43,4,45,0,0,0,1,1
